tipo_registro,arquivo_origem,aba_origem,titulo_tabela,variavel,nivel,codigo_municipio,municipio,ano,produto,unidade_cabecalho,valor_original,valor_numerico,linha_origem,coluna_origem,ano_cabecalho_original
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1987,Girassol (em grão),,...,,4185,39,1987
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1987,Milho (em grão),,...,,4185,40,1987
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1987,Soja (em grão),,...,,4185,41,1987
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1987,Tomate,,...,,4185,42,1987
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1987,Trigo (em grão),,...,,4185,43,1987
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1988,Aveia (em grão),,800,800.0,4185,44,1988
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1988,Batata-inglesa,,326,326.0,4185,45,1988
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1988,Cebola,,10,10.0,4185,46,1988
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1988,Cevada (em grão),,1223,1223.0,4185,47,1988
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1988,Feijão (em grão),,2600,2600.0,4185,48,1988
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1988,Girassol (em grão),,...,,4185,49,1988
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1988,Milho (em grão),,12500,12500.0,4185,50,1988
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1988,Soja (em grão),,27000,27000.0,4185,51,1988
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1988,Tomate,,5,5.0,4185,52,1988
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1988,Trigo (em grão),,13374,13374.0,4185,53,1988
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1989,Aveia (em grão),,800,800.0,4185,54,1989
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1989,Batata-inglesa,,190,190.0,4185,55,1989
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1989,Cebola,,3,3.0,4185,56,1989
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1989,Cevada (em grão),,772,772.0,4185,57,1989
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1989,Feijão (em grão),,2650,2650.0,4185,58,1989
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1989,Girassol (em grão),,...,,4185,59,1989
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1989,Milho (em grão),,12000,12000.0,4185,60,1989
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1989,Soja (em grão),,29000,29000.0,4185,61,1989
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1989,Tomate,,5,5.0,4185,62,1989
produtividade,tabela1984ate1989.xlsx,Área plantada (Hectares),"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada (Hectares),MU,4119905,Ponta Grossa (PR),1989,Trigo (em grão),,13130,13130.0,4185,63,1989
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1984,Aveia (em grão),,...,,3980,4,1984
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1984,Batata-inglesa,,...,,3980,5,1984
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1984,Cebola,,...,,3980,6,1984
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1984,Cevada (em grão),,...,,3980,7,1984
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1984,Feijão (em grão),,...,,3980,8,1984
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1984,Girassol (em grão),,...,,3980,9,1984
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1984,Milho (em grão),,...,,3980,10,1984
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1984,Soja (em grão),,...,,3980,11,1984
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1984,Tomate,,...,,3980,12,1984
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1984,Trigo (em grão),,...,,3980,13,1984
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1985,Aveia (em grão),,...,,3980,14,1985
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1985,Batata-inglesa,,...,,3980,15,1985
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1985,Cebola,,...,,3980,16,1985
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1985,Cevada (em grão),,...,,3980,17,1985
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1985,Feijão (em grão),,...,,3980,18,1985
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1985,Girassol (em grão),,...,,3980,19,1985
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1985,Milho (em grão),,...,,3980,20,1985
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1985,Soja (em grão),,...,,3980,21,1985
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1985,Tomate,,...,,3980,22,1985
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1985,Trigo (em grão),,...,,3980,23,1985
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1986,Aveia (em grão),,...,,3980,24,1986
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1986,Batata-inglesa,,...,,3980,25,1986
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1986,Cebola,,...,,3980,26,1986
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1986,Cevada (em grão),,...,,3980,27,1986
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1986,Feijão (em grão),,...,,3980,28,1986
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1986,Girassol (em grão),,...,,3980,29,1986
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1986,Milho (em grão),,...,,3980,30,1986
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1986,Soja (em grão),,...,,3980,31,1986
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1986,Tomate,,...,,3980,32,1986
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1986,Trigo (em grão),,...,,3980,33,1986
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1987,Aveia (em grão),,...,,3980,34,1987
produtividade,tabela1984ate1989.xlsx,Área plantada - percentual d...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Área plantada - percentual do total geral,MU,4104907,Castro (PR),1987,Batata-inglesa,,...,,3980,35,1987
